,Unnamed: 0,database,database_id,uniprot_id,title,organism,taxonomy_id,evidence_level,protein,fold,label_index
3312,3312,tr,A0A194ARC3,A0A194ARC3_9SAUR,phospholipase A2,Micrurus tener,1114301,3,Phospholipase_A2(PLA2),train,2
3313,3313,tr,A0A194AS58,A0A194AS58_9SAUR,phospholipase A2,Micrurus tener,1114301,3,Phospholipase_A2(PLA2),train,2
3314,3314,tr,A0A194AS63,A0A194AS63_9SAUR,phospholipase A2,Micrurus tener,1114301,3,Phospholipase_A2(PLA2),val,2
3315,3315,tr,A0A194AT50,A0A194AT50_9SAUR,phospholipase A2,Micrurus tener,1114301,3,Phospholipase_A2(PLA2),test,2
3316,3316,tr,A0A898IKP1,A0A898IKP1_CALBG,phospholipase A2,Calliophis bivirgatus,8633,2,Phospholipase_A2(PLA2),train,2
3317,3317,tr,A0A898IPN3,A0A898IPN3_CALBG,phospholipase A2,Calliophis bivirgatus,8633,2,Phospholipase_A2(PLA2),train,2
3318,3318,tr,A0A898IPP9,A0A898IPP9_CALBG,phospholipase A2,Calliophis bivirgatus,8633,2,Phospholipase_A2(PLA2),train,2
3319,3319,tr,F5CPE9,F5CPE9_MICAT,phospholipase A2,Micrurus altirostris,129457,2,Phospholipase_A2(PLA2),train,2
3320,3320,tr,A0A223PK30,A0A223PK30_DABRR,phospholipase A2 (Fragment),Daboia russelii,8707,2,Phospholipase_A2(PLA2),train,2
3321,3321,tr,U3FVE0,U3FVE0_MICFL,phospholipase A2,Micrurus fulvius,8637,2,Phospholipase_A2(PLA2),train,2
3322,3322,tr,U3F572,U3F572_MICFL,phospholipase A2,Micrurus fulvius,8637,2,Phospholipase_A2(PLA2),val,2
3323,3323,tr,U3F584,U3F584_MICFL,phospholipase A2,Micrurus fulvius,8637,2,Phospholipase_A2(PLA2),train,2
3324,3324,tr,V8PDP0,V8PDP0_OPHHA,phospholipase A2 (Fragment),Ophiophagus hannah,8665,3,Phospholipase_A2(PLA2),train,2
3325,3325,tr,V8PFQ2,V8PFQ2_OPHHA,phospholipase A2 (Fragment),Ophiophagus hannah,8665,3,Phospholipase_A2(PLA2),train,2
3326,3326,tr,R4G2I9,R4G2I9_9SAUR,PLA2-Pse-4,Pseudonaja modesta,340912,2,Phospholipase_A2(PLA2),test,2
3327,3327,tr,R4G2N4,R4G2N4_9SAUR,PLA2-Aca-97,Acanthophis wellsi,239747,2,Phospholipase_A2(PLA2),train,2
3328,3328,tr,R4G2R1,R4G2R1_9SAUR,PLA2-Cac-16,Cacophis squamulosus,505434,2,Phospholipase_A2(PLA2),train,2
3329,3329,tr,R4G7M2,R4G7M2_9SAUR,PLA2-Sut-22,Suta fasciata,529716,3,Phospholipase_A2(PLA2),test,2
3330,3330,tr,V8NC39,V8NC39_OPHHA,phospholipase A2 (Fragment),Ophiophagus hannah,8665,3,Phospholipase_A2(PLA2),val,2
3331,3331,tr,V8NFW5,V8NFW5_OPHHA,phospholipase A2 (Fragment),Ophiophagus hannah,8665,3,Phospholipase_A2(PLA2),train,2
3332,3332,tr,R4FI60,R4FI60_9SAUR,PLA2-Aca-2,Acanthophis wellsi,239747,2,Phospholipase_A2(PLA2),train,2
3333,3333,tr,R4FII7,R4FII7_9SAUR,PLA2-Hem-10,Hemiaspis signata,355698,2,Phospholipase_A2(PLA2),val,2
3334,3334,tr,R4FJ04,R4FJ04_9SAUR,PLA2-Sut-2,Suta fasciata,529716,3,Phospholipase_A2(PLA2),train,2
3335,3335,tr,R4FK41,R4FK41_9SAUR,PLA2-Pse-2,Pseudonaja modesta,340912,2,Phospholipase_A2(PLA2),val,2
3336,3336,tr,R4G2F3,R4G2F3_DENDV,PLA2-Den-9,Denisonia devisi,529689,2,Phospholipase_A2(PLA2),train,2
3337,3337,tr,R4G2N5,R4G2N5_9SAUR,PLA2-Aca-9,Acanthophis wellsi,239747,2,Phospholipase_A2(PLA2),train,2
3338,3338,tr,R4G7M1,R4G7M1_9SAUR,PLA2-Sut-1,Suta fasciata,529716,3,Phospholipase_A2(PLA2),val,2
3339,3339,tr,R4FIA4,R4FIA4_9SAUR,PLA2-Cac-6,Cacophis squamulosus,505434,2,Phospholipase_A2(PLA2),train,2
3340,3340,tr,R4FIQ4,R4FIQ4_9SAUR,PLA2-Pse-8,Pseudonaja modesta,340912,2,Phospholipase_A2(PLA2),train,2
3341,3341,tr,R4FKH0,R4FKH0_9SAUR,PLA2-Sut-16,Suta fasciata,529716,3,Phospholipase_A2(PLA2),train,2
3342,3342,tr,R4G2M6,R4G2M6_9SAUR,PLA2-Sut-19,Suta fasciata,529716,3,Phospholipase_A2(PLA2),train,2
3343,3343,tr,R4G310,R4G310_9SAUR,PLA2-Pse-3,Pseudonaja modesta,340912,2,Phospholipase_A2(PLA2),train,2
3344,3344,tr,R4G7G2,R4G7G2_DENDV,PLA2-Den-12,Denisonia devisi,529689,2,Phospholipase_A2(PLA2),train,2
3345,3345,tr,A6MFM8,A6MFM8_CRYNI,PLA2-3,Cryptophis nigrescens,292442,2,Phospholipase_A2(PLA2),val,2
3346,3346,tr,R4FJC0,R4FJC0_9SAUR,PLA2-Aca-8,Acanthophis wellsi,239747,2,Phospholipase_A2(PLA2),test,2
3347,3347,tr,R4FJH9,R4FJH9_9SAUR,PLA2-Cac-12,Cacophis squamulosus,505434,2,Phospholipase_A2(PLA2),train,2
3348,3348,tr,R4FJU8,R4FJU8_9SAUR,PLA2-Hem-11,Hemiaspis signata,355698,2,Phospholipase_A2(PLA2),val,2
3349,3349,tr,R4FKH4,R4FKH4_9SAUR,PLA2-Sut-23,Suta fasciata,529716,3,Phospholipase_A2(PLA2),train,2
3350,3350,tr,R4G2H2,R4G2H2_9SAUR,PLA2-Hem-7,Hemiaspis signata,355698,2,Phospholipase_A2(PLA2),train,2
3351,3351,tr,R4G2M4,R4G2M4_9SAUR,PLA2-Sut-25,Suta fasciata,529716,3,Phospholipase_A2(PLA2),train,2
3352,3352,tr,R4G2X1,R4G2X1_9SAUR,PLA2-Hem-3,Hemiaspis signata,355698,2,Phospholipase_A2(PLA2),train,2
3353,3353,tr,R4FI56,R4FI56_9SAUR,PLA2-Aca-43,Acanthophis wellsi,239747,2,Phospholipase_A2(PLA2),train,2
3354,3354,tr,R4FJ01,R4FJ01_9SAUR,PLA2-Sut-36,Suta fasciata,529716,3,Phospholipase_A2(PLA2),train,2
3355,3355,tr,R4FJB5,R4FJB5_9SAUR,PLA2-Aca-45,Acanthophis wellsi,239747,2,Phospholipase_A2(PLA2),train,2
3356,3356,tr,R4G2E6,R4G2E6_9SAUR,PLA2-Cac-18,Cacophis squamulosus,505434,2,Phospholipase_A2(PLA2),train,2
3357,3357,tr,R4G359,R4G359_9SAUR,PLA2-Sut-14,Suta fasciata,529716,3,Phospholipase_A2(PLA2),train,2
3358,3358,tr,R4G7E3,R4G7E3_9SAUR,PLA2-Aca-38,Acanthophis wellsi,239747,2,Phospholipase_A2(PLA2),val,2
3359,3359,tr,R4G7I1,R4G7I1_9SAUR,PLA2-Hem-9,Hemiaspis signata,355698,2,Phospholipase_A2(PLA2),train,2
3360,3360,tr,R4G7J8,R4G7J8_9SAUR,PLA2-Pse-5,Pseudonaja modesta,340912,2,Phospholipase_A2(PLA2),train,2
3361,3361,tr,A0A2D4EQ40,A0A2D4EQ40_MICCO,Phosphoinositide phospholipase C,Micrurus corallinus,54390,4,Phospholipase_A2(PLA2),train,2
3362,3362,tr,A6MFM9,A6MFM9_CRYNI,PLA2-4,Cryptophis nigrescens,292442,2,Phospholipase_A2(PLA2),train,2
3363,3363,tr,A0A2D4EP33,A0A2D4EP33_MICCO,Phosphoinositide phospholipase C,Micrurus corallinus,54390,4,Phospholipase_A2(PLA2),train,2
3364,3364,tr,A0A2D4IWS9,A0A2D4IWS9_MICLE,phosphoinositide phospholipase C (Fragment),Micrurus lemniscatus lemniscatus,129467,4,Phospholipase_A2(PLA2),train,2
3365,3365,tr,A6MFM7,A6MFM7_CRYNI,PLA2-2,Cryptophis nigrescens,292442,2,Phospholipase_A2(PLA2),test,2
3366,3366,tr,A0A2D4PK35,A0A2D4PK35_MICSU,Peroxiredoxin-6,Micrurus surinamensis,129470,3,Phospholipase_A2(PLA2),test,2
3367,3367,tr,A6MFN0,A6MFN0_CRYNI,PLA2-1,Cryptophis nigrescens,292442,2,Phospholipase_A2(PLA2),train,2
3368,3368,tr,A0AAW1BH57,A0AAW1BH57_CROAD,Phosphoinositide phospholipase C,Crotalus adamanteus,8729,4,Phospholipase_A2(PLA2),train,2
3369,3369,tr,A0AAW1C9Y1,A0AAW1C9Y1_CROAD,Phosphoinositide phospholipase C,Crotalus adamanteus,8729,4,Phospholipase_A2(PLA2),train,2
3370,3370,tr,A0AAW1ANS7,A0AAW1ANS7_CROAD,Phosphoinositide phospholipase C,Crotalus adamanteus,8729,4,Phospholipase_A2(PLA2),train,2
3371,3371,tr,A0AAW1C9H3,A0AAW1C9H3_CROAD,Phosphoinositide phospholipase C,Crotalus adamanteus,8729,4,Phospholipase_A2(PLA2),test,2
3372,3372,tr,A0A0B8RPQ3,A0A0B8RPQ3_9SAUR,Peroxiredoxin-6,Philothamnus irregularis,1899461,3,Phospholipase_A2(PLA2),train,2
3373,3373,tr,A0A1W7REX0,A0A1W7REX0_AGKCO,Peroxiredoxin-6,Agkistrodon contortrix contortrix,8713,3,Phospholipase_A2(PLA2),train,2
3374,3374,tr,B2KNL7,B2KNL7_BUNFA,Phospholipase A2 BF-43,Bungarus fasciatus,8613,2,Phospholipase_A2(PLA2),train,2
3375,3375,tr,B6F142,B6F142_PROFL,Phospholipase A2,Protobothrops flavoviridis,88087,3,Phospholipase_A2(PLA2),train,2
3376,3376,tr,B6F141,B6F141_PROFL,Phospholipase A2,Protobothrops flavoviridis,88087,3,Phospholipase_A2(PLA2),train,2
3377,3377,tr,V8NJ64,V8NJ64_OPHHA,Phosphoinositide phospholipase C,Ophiophagus hannah,8665,4,Phospholipase_A2(PLA2),train,2
3378,3378,tr,V8P608,V8P608_OPHHA,Phosphoinositide phospholipase C (Fragment),Ophiophagus hannah,8665,4,Phospholipase_A2(PLA2),val,2
3379,3379,tr,V8PDH0,V8PDH0_OPHHA,Phosphoinositide phospholipase C (Fragment),Ophiophagus hannah,8665,4,Phospholipase_A2(PLA2),val,2
3380,3380,tr,V8P5W0,V8P5W0_OPHHA,Phosphoinositide phospholipase C,Ophiophagus hannah,8665,4,Phospholipase_A2(PLA2),train,2
3381,3381,tr,V8PIL3,V8PIL3_OPHHA,Phosphoinositide phospholipase C (Fragment),Ophiophagus hannah,8665,4,Phospholipase_A2(PLA2),train,2
3382,3382,tr,A7X4N6,A7X4N6_AZEFE,PLA2(IIA)-Aze1,Azemiops feae,8773,2,Phospholipase_A2(PLA2),train,2
3383,3383,tr,A7X4P4,A7X4P4_AZEFE,PLA2(IIA)-Aze2,Azemiops feae,8773,2,Phospholipase_A2(PLA2),train,2
3384,3384,tr,A7X4U6,A7X4U6_CAURH,PLA2(IIA)-Cau1,Causus rhombeatus,44735,2,Phospholipase_A2(PLA2),test,2
3385,3385,tr,U3F773,U3F773_MICFL,Peroxiredoxin-6,Micrurus fulvius,8637,2,Phospholipase_A2(PLA2),val,2
3386,3386,tr,A0A0S2C1J6,A0A0S2C1J6_PROTO,Asp49 phospholipase A2 isozyme,Protobothrops tokarensis,61225,2,Phospholipase_A2(PLA2),test,2
3387,3387,tr,J3S0H2,J3S0H2_CROAD,Peroxiredoxin-6,Crotalus adamanteus,8729,2,Phospholipase_A2(PLA2),train,2
3388,3388,tr,A0A2D4JP13,A0A2D4JP13_MICLE,phospholipase A2 (Fragment),Micrurus lemniscatus lemniscatus,129467,3,Phospholipase_A2(PLA2),train,2
3389,3389,tr,A0A2D4NMA4,A0A2D4NMA4_9SAUR,phospholipase A2 (Fragment),Micrurus spixii,129469,3,Phospholipase_A2(PLA2),train,2
3390,3390,tr,A0A2D4NMB0,A0A2D4NMB0_9SAUR,phospholipase A2 (Fragment),Micrurus spixii,129469,3,Phospholipase_A2(PLA2),train,2
3391,3391,tr,A0A2D4NMB7,A0A2D4NMB7_9SAUR,phospholipase A2 (Fragment),Micrurus spixii,129469,3,Phospholipase_A2(PLA2),train,2
3392,3392,tr,A0A2D4NPI3,A0A2D4NPI3_9SAUR,phospholipase A2 (Fragment),Micrurus spixii,129469,3,Phospholipase_A2(PLA2),train,2
3393,3393,tr,A0A2H6MVX1,A0A2H6MVX1_9SAUR,phospholipase A2 (Fragment),Micrurus carvalhoi,3147026,3,Phospholipase_A2(PLA2),train,2
3394,3394,tr,A0A2D4MWE7,A0A2D4MWE7_9SAUR,phospholipase A2 (Fragment),Micrurus spixii,129469,3,Phospholipase_A2(PLA2),train,2
3395,3395,tr,A0A2D4NM91,A0A2D4NM91_9SAUR,phospholipase A2 (Fragment),Micrurus spixii,129469,3,Phospholipase_A2(PLA2),train,2
3396,3396,tr,A0A2D4NMB1,A0A2D4NMB1_9SAUR,phospholipase A2 (Fragment),Micrurus spixii,129469,3,Phospholipase_A2(PLA2),train,2
3397,3397,tr,A0A2D4NMB5,A0A2D4NMB5_9SAUR,phospholipase A2 (Fragment),Micrurus spixii,129469,3,Phospholipase_A2(PLA2),train,2
3398,3398,tr,A0A2D4NNB7,A0A2D4NNB7_9SAUR,phospholipase A2 (Fragment),Micrurus spixii,129469,3,Phospholipase_A2(PLA2),train,2
3399,3399,tr,A0A2H6MVJ7,A0A2H6MVJ7_9SAUR,phospholipase A2 (Fragment),Micrurus carvalhoi,3147026,3,Phospholipase_A2(PLA2),train,2
3400,3400,tr,A0A2D4JNY5,A0A2D4JNY5_MICLE,phospholipase A2 (Fragment),Micrurus lemniscatus lemniscatus,129467,3,Phospholipase_A2(PLA2),train,2
3401,3401,tr,A0A2H6MZ62,A0A2H6MZ62_9SAUR,phospholipase A2 (Fragment),Micrurus carvalhoi,3147026,3,Phospholipase_A2(PLA2),val,2
3402,3402,tr,A0A2D4NM96,A0A2D4NM96_9SAUR,phospholipase A2 (Fragment),Micrurus spixii,129469,3,Phospholipase_A2(PLA2),train,2
3403,3403,tr,A0A2H6MVP9,A0A2H6MVP9_9SAUR,phospholipase A2 (Fragment),Micrurus carvalhoi,3147026,3,Phospholipase_A2(PLA2),train,2
3404,3404,tr,A0A2D4IRB3,A0A2D4IRB3_MICLE,phospholipase A2 (Fragment),Micrurus lemniscatus lemniscatus,129467,3,Phospholipase_A2(PLA2),train,2
3405,3405,tr,A0A2D4IRN4,A0A2D4IRN4_MICLE,phospholipase A2 (Fragment),Micrurus lemniscatus lemniscatus,129467,3,Phospholipase_A2(PLA2),train,2
3406,3406,tr,A0A2D4J1R3,A0A2D4J1R3_MICLE,phospholipase A2,Micrurus lemniscatus lemniscatus,129467,3,Phospholipase_A2(PLA2),train,2
3407,3407,tr,A0A2D4N7P6,A0A2D4N7P6_9SAUR,phospholipase A2 (Fragment),Micrurus spixii,129469,3,Phospholipase_A2(PLA2),train,2
3408,3408,tr,A0A2D4NM81,A0A2D4NM81_9SAUR,phospholipase A2 (Fragment),Micrurus spixii,129469,3,Phospholipase_A2(PLA2),train,2
3409,3409,tr,A0A2D4NMC0,A0A2D4NMC0_9SAUR,phospholipase A2 (Fragment),Micrurus spixii,129469,3,Phospholipase_A2(PLA2),train,2
3410,3410,tr,A0A2D4NMC2,A0A2D4NMC2_9SAUR,phospholipase A2 (Fragment),Micrurus spixii,129469,3,Phospholipase_A2(PLA2),train,2
3411,3411,tr,A0A2D4NP89,A0A2D4NP89_9SAUR,phospholipase A2 (Fragment),Micrurus spixii,129469,3,Phospholipase_A2(PLA2),train,2
3412,3412,tr,A0A194AR41,A0A194AR41_9SAUR,phospholipase A2,Micrurus tener,1114301,3,Phospholipase_A2(PLA2),train,2
3413,3413,tr,Q6A3B1,Q6A3B1_VIPAA,phospholipase A2,Vipera ammodytes ammodytes,8705,2,Phospholipase_A2(PLA2),train,2
3414,3414,tr,Q6A3B4,Q6A3B4_VIPAS,phospholipase A2,Vipera aspis atra,246182,2,Phospholipase_A2(PLA2),train,2
3415,3415,tr,Q6A3D3,Q6A3D3_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),train,2
3416,3416,tr,Q6A3E3,Q6A3E3_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),train,2
3417,3417,tr,Q6A3F2,Q6A3F2_VIPAZ,phospholipase A2,Vipera aspis zinnikeri,55427,2,Phospholipase_A2(PLA2),train,2
3418,3418,tr,Q6A3J0,Q6A3J0_VIPBB,phospholipase A2,Vipera berus berus,31156,2,Phospholipase_A2(PLA2),train,2
3419,3419,tr,Q6A3J3,Q6A3J3_VIPBB,phospholipase A2,Vipera berus berus,31156,2,Phospholipase_A2(PLA2),train,2
3420,3420,tr,Q6A3J6,Q6A3J6_VIPAZ,phospholipase A2,Vipera aspis zinnikeri,55427,2,Phospholipase_A2(PLA2),train,2
3421,3421,tr,Q6A3K7,Q6A3K7_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),train,2
3422,3422,tr,Q6A3K8,Q6A3K8_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),train,2
3423,3423,tr,Q6A3K9,Q6A3K9_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),train,2
3424,3424,tr,Q6A3N0,Q6A3N0_VIPAM,phospholipase A2,Vipera ammodytes ruffoi,246549,2,Phospholipase_A2(PLA2),train,2
3425,3425,tr,Q6YCN7,Q6YCN7_VIPBB,phospholipase A2,Vipera berus berus,31156,2,Phospholipase_A2(PLA2),train,2
3426,3426,tr,Q6A3A5,Q6A3A5_VIPAE,phospholipase A2,Vipera ammodytes meridionalis,73841,2,Phospholipase_A2(PLA2),test,2
3427,3427,tr,Q6A3C0,Q6A3C0_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),test,2
3428,3428,tr,Q6A3D5,Q6A3D5_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),val,2
3429,3429,tr,Q6A3D7,Q6A3D7_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),train,2
3430,3430,tr,Q6A3D9,Q6A3D9_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),train,2
3431,3431,tr,Q6A3G4,Q6A3G4_VIPAM,phospholipase A2,Vipera ammodytes montandoni,235554,2,Phospholipase_A2(PLA2),train,2
3432,3432,tr,Q6A3G5,Q6A3G5_VIPAE,phospholipase A2,Vipera ammodytes meridionalis,73841,2,Phospholipase_A2(PLA2),train,2
3433,3433,tr,Q6A3H6,Q6A3H6_VIPAS,phospholipase A2,Vipera aspis atra,246182,2,Phospholipase_A2(PLA2),train,2
3434,3434,tr,Q6A3H8,Q6A3H8_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),train,2
3435,3435,tr,Q6A3I4,Q6A3I4_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),test,2
3436,3436,tr,Q6A3I6,Q6A3I6_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),train,2
3437,3437,tr,Q6A3J5,Q6A3J5_VIPAZ,phospholipase A2,Vipera aspis zinnikeri,55427,2,Phospholipase_A2(PLA2),val,2
3438,3438,tr,Q6A3K3,Q6A3K3_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),train,2
3439,3439,tr,Q6A3K4,Q6A3K4_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),test,2
3440,3440,tr,Q6A3M4,Q6A3M4_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),train,2
3441,3441,tr,Q7T1D1,Q7T1D1_VIPBB,phospholipase A2,Vipera berus berus,31156,2,Phospholipase_A2(PLA2),train,2
3442,3442,tr,Q7T1D2,Q7T1D2_VIPAZ,phospholipase A2,Vipera aspis zinnikeri,55427,2,Phospholipase_A2(PLA2),test,2
3443,3443,tr,Q6A3A1,Q6A3A1_VIPAM,phospholipase A2,Vipera ammodytes montandoni,235554,2,Phospholipase_A2(PLA2),test,2
3444,3444,tr,Q6A3A4,Q6A3A4_VIPAE,phospholipase A2,Vipera ammodytes meridionalis,73841,2,Phospholipase_A2(PLA2),train,2
3445,3445,tr,Q6A3B9,Q6A3B9_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),test,2
3446,3446,tr,Q6A3C6,Q6A3C6_VIPAM,phospholipase A2,Vipera ammodytes ruffoi,246549,2,Phospholipase_A2(PLA2),train,2
3447,3447,tr,Q6A3D4,Q6A3D4_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),train,2
3448,3448,tr,Q6A3E0,Q6A3E0_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),train,2
3449,3449,tr,Q6A3G8,Q6A3G8_VIPAA,phospholipase A2,Vipera ammodytes ammodytes,8705,2,Phospholipase_A2(PLA2),test,2
3450,3450,tr,Q6A3H1,Q6A3H1_VIPAS,phospholipase A2,Vipera aspis atra,246182,2,Phospholipase_A2(PLA2),train,2
3451,3451,tr,Q6A3H7,Q6A3H7_VIPAS,phospholipase A2,Vipera aspis atra,246182,2,Phospholipase_A2(PLA2),train,2
3452,3452,tr,Q6A3I0,Q6A3I0_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),train,2
3453,3453,tr,Q6A3K0,Q6A3K0_VIPBB,phospholipase A2,Vipera berus berus,31156,2,Phospholipase_A2(PLA2),train,2
3454,3454,tr,Q6T7B8,Q6T7B8_BITGA,phospholipase A2,Bitis gabonica,8694,2,Phospholipase_A2(PLA2),train,2
3455,3455,tr,Q1RP80,Q1RP80_VIPNI,phospholipase A2,Vipera nikolskii,1808362,2,Phospholipase_A2(PLA2),train,2
3456,3456,tr,Q6A3A6,Q6A3A6_VIPAE,phospholipase A2,Vipera ammodytes meridionalis,73841,2,Phospholipase_A2(PLA2),train,2
3457,3457,tr,Q6A3A9,Q6A3A9_VIPAA,phospholipase A2,Vipera ammodytes ammodytes,8705,2,Phospholipase_A2(PLA2),val,2
3458,3458,tr,Q6A3B2,Q6A3B2_VIPAA,phospholipase A2,Vipera ammodytes ammodytes,8705,2,Phospholipase_A2(PLA2),train,2
3459,3459,tr,Q6A3C7,Q6A3C7_VIPAM,phospholipase A2,Vipera ammodytes ruffoi,246549,2,Phospholipase_A2(PLA2),train,2
3460,3460,tr,Q6A3F7,Q6A3F7_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),train,2
3461,3461,tr,Q6A3G1,Q6A3G1_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),train,2
3462,3462,tr,Q6A3I3,Q6A3I3_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),val,2
3463,3463,tr,Q6A3I8,Q6A3I8_VIPUR,phospholipase A2,Vipera ursinii,103942,2,Phospholipase_A2(PLA2),train,2
3464,3464,tr,Q6A3I9,Q6A3I9_VIPBB,phospholipase A2,Vipera berus berus,31156,2,Phospholipase_A2(PLA2),train,2
3465,3465,tr,Q6A3J2,Q6A3J2_VIPBB,phospholipase A2,Vipera berus berus,31156,2,Phospholipase_A2(PLA2),test,2
3466,3466,tr,Q6A3M2,Q6A3M2_VIPAZ,phospholipase A2,Vipera aspis zinnikeri,55427,2,Phospholipase_A2(PLA2),train,2
3467,3467,tr,A0A0D3S151,A0A0D3S151_ATHCH,phospholipase A2,Atheris chlorechis,110216,2,Phospholipase_A2(PLA2),train,2
3468,3468,tr,Q6A3A0,Q6A3A0_VIPAM,phospholipase A2,Vipera ammodytes montandoni,235554,2,Phospholipase_A2(PLA2),train,2
3469,3469,tr,Q6A3A3,Q6A3A3_VIPAM,phospholipase A2,Vipera ammodytes montandoni,235554,2,Phospholipase_A2(PLA2),train,2
3470,3470,tr,Q6A3B0,Q6A3B0_VIPAA,phospholipase A2,Vipera ammodytes ammodytes,8705,2,Phospholipase_A2(PLA2),train,2
3471,3471,tr,Q6A3B5,Q6A3B5_VIPAS,phospholipase A2,Vipera aspis atra,246182,2,Phospholipase_A2(PLA2),train,2
3472,3472,tr,Q6A3B7,Q6A3B7_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),train,2
3473,3473,tr,Q6A3C2,Q6A3C2_VIPUR,phospholipase A2,Vipera ursinii,103942,2,Phospholipase_A2(PLA2),train,2
3474,3474,tr,Q6A3D1,Q6A3D1_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),train,2
3475,3475,tr,Q6A3D6,Q6A3D6_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),train,2
3476,3476,tr,Q6A3E7,Q6A3E7_VIPBB,phospholipase A2,Vipera berus berus,31156,2,Phospholipase_A2(PLA2),train,2
3477,3477,tr,Q6A3F0,Q6A3F0_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),train,2
3478,3478,tr,Q6A3F4,Q6A3F4_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),train,2
3479,3479,tr,Q6A3H2,Q6A3H2_VIPAS,phospholipase A2,Vipera aspis atra,246182,2,Phospholipase_A2(PLA2),train,2
3480,3480,tr,Q6A3H4,Q6A3H4_VIPAS,phospholipase A2,Vipera aspis atra,246182,2,Phospholipase_A2(PLA2),train,2
3481,3481,tr,Q6A3H5,Q6A3H5_VIPAS,phospholipase A2,Vipera aspis atra,246182,2,Phospholipase_A2(PLA2),train,2
3482,3482,tr,Q6A3I1,Q6A3I1_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),train,2
3483,3483,tr,Q6A3J4,Q6A3J4_VIPBB,phospholipase A2,Vipera berus berus,31156,2,Phospholipase_A2(PLA2),train,2
3484,3484,tr,Q6A3L0,Q6A3L0_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),test,2
3485,3485,tr,Q6A3L1,Q6A3L1_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),train,2
3486,3486,tr,Q6A3M5,Q6A3M5_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),train,2
3487,3487,tr,Q6YCN9,Q6YCN9_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),train,2
3488,3488,tr,Q7T1D4,Q7T1D4_VIPAP,phospholipase A2,Vipera aspis aspis,194601,2,Phospholipase_A2(PLA2),val,2
3489,3489,tr,D9N4B8,D9N4B8_PROEL,Phospholipase A2 inhibitor,Protobothrops elegans,88086,2,Phospholipase_A2(PLA2),test,2
3490,3490,tr,D9N4B5,D9N4B5_PROEL,Phospholipase A2 inhibitor,Protobothrops elegans,88086,2,Phospholipase_A2(PLA2),train,2
3491,3491,tr,D9N4B6,D9N4B6_PROEL,Phospholipase A2 inhibitor,Protobothrops elegans,88086,2,Phospholipase_A2(PLA2),train,2
3492,3492,tr,D9N4B7,D9N4B7_PROEL,Phospholipase A2 inhibitor,Protobothrops elegans,88086,2,Phospholipase_A2(PLA2),train,2
