,database,database_id,uniprot_id,title,organism,taxonomy_id,evidence_level,protein,fold
1041,sp,P85005,VM3PN_PROSR,Zinc metalloproteinase-disintegrin-like proatherocytin (Fragment),Proatheris superciliaris,110218,1,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1042,sp,P81797,VM3M_ECHML,Zinc metalloproteinase multactivase catalytic subunit (Fragment),Echis multisquamatus,93050,1,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1043,sp,D5LMJ3,VM3A_NAJAT,Zinc metalloproteinase-disintegrin-like atrase-A,Naja atra,8656,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1044,sp,Q0NZX7,VM3B4_BOTJA,Zinc metalloproteinase-disintegrin-like bothrojarin-4 (Fragment),Bothrops jararaca,8724,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1045,sp,Q0NZY0,VM3B1_BOTJA,Zinc metalloproteinase-disintegrin-like bothrojarin-1 (Fragment),Bothrops jararaca,8724,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),val
1046,sp,Q076D1,VM31_CRODU,Zinc metalloproteinase-disintegrin-like crotastatin,Crotalus durissus terrificus,8732,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1047,sp,Q9PRP9,VM3C1_ECHCA,Zinc metalloproteinase carinactivase-1 catalytic subunit (Fragment),Echis carinatus,40353,1,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1048,sp,P86536,VM3CX_DABRR,Coagulation factor X-activating enzyme heavy chain (Fragment),Daboia russelii,8707,1,Clustered_Snake_Venom_Metalloproteinases(SVMP),val
1049,sp,P85006,VMXP_PROSR,50 kDa venom protease (Fragment),Proatheris superciliaris,110218,1,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1050,tr,A0AAW1AZT6,A0AAW1AZT6_CROAD,Snake venom metalloproteinase,Crotalus adamanteus,8729,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),val
1051,tr,A0A8T1N5P5,A0A8T1N5P5_BOTJA,Snake venom metalloproteinase,Bothrops jararaca,8724,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1052,sp,P29695,FETAF_PROFL,Antihemorrhagic factor HSF,Protobothrops flavoviridis,88087,1,Clustered_Snake_Venom_Metalloproteinases(SVMP),val
1053,tr,A0AAW1C3A6,A0AAW1C3A6_CROAD,ADAM10 endopeptidase,Crotalus adamanteus,8729,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1054,tr,A0A2H4N398,A0A2H4N398_BOTMO,Snake venom metalloproteinase (Fragment),Bothrops moojeni,98334,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1055,tr,A0A1L8D5X4,A0A1L8D5X4_BOTAT,Snake venom metalloproteinase,Bothrops atrox,8725,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1056,tr,A0A1L8D646,A0A1L8D646_BOTAT,Snake venom metalloproteinase,Bothrops atrox,8725,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1057,tr,A0A1L8D641,A0A1L8D641_BOTAT,Snake venom metalloproteinase,Bothrops atrox,8725,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),test
1058,tr,A0AAW1B069,A0AAW1B069_CROAD,VENOM COMPONENT: snake venom metalloproteinase-mdc-7a,Crotalus adamanteus,8729,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1059,tr,A0AAW1B0B2,A0AAW1B0B2_CROAD,VENOM COMPONENT: snake venom metalloproteinase-mdc-3a,Crotalus adamanteus,8729,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1060,tr,A0AAW1AZM0,A0AAW1AZM0_CROAD,VENOM COMPONENT: snake venom metalloproteinase-mdc-5c,Crotalus adamanteus,8729,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1061,tr,A0AAW1B156,A0AAW1B156_CROAD,VENOM COMPONENT: snake venom metalloproteinase-mdc-1,Crotalus adamanteus,8729,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1062,tr,A0A3G1E3T5,A0A3G1E3T5_ECHOC,Venom metalloprotease PI-SVMP EOC00028,Echis ocellatus,99586,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1063,tr,A0A0A1WCL0,A0A0A1WCL0_ECHCO,Snake venom metalloproteinase E (Fragment),Echis coloratus,64175,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1064,tr,A0A346CLT1,A0A346CLT1_BORPO,Snake venom metalloproteinase 5 (Fragment),Borikenophis portoricensis,1260276,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1065,tr,A0A0A1WD12,A0A0A1WD12_ECHCO,Snake venom metalloproteinase F (Fragment),Echis coloratus,64175,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1066,tr,A0A0A1WCZ6,A0A0A1WCZ6_ECHCO,Snake venom metalloproteinase U,Echis coloratus,64175,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1067,tr,A0A346CLS7,A0A346CLS7_BORPO,Snake venom metalloproteinase 1 (Fragment),Borikenophis portoricensis,1260276,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1068,tr,A0A6H0QTF5,A0A6H0QTF5_CROAT,Snake venom metalloproteinase,Crotalus atrox,8730,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),test
1069,tr,A0A8T1N158,A0A8T1N158_BOTJA,Snake venom metalloproteinase,Bothrops jararaca,8724,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1070,tr,A0A8T1N2X3,A0A8T1N2X3_BOTJA,Snake venom metalloproteinase,Bothrops jararaca,8724,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1071,tr,A0A8T1N2G8,A0A8T1N2G8_BOTJA,Snake venom metalloproteinase,Bothrops jararaca,8724,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1072,tr,E9KJX1,E9KJX1_ECHOC,Group II snake venom metalloproteinase (Fragment),Echis ocellatus,99586,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1073,tr,E9KJX0,E9KJX0_ECHOC,Group II snake venom metalloproteinase,Echis ocellatus,99586,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1074,tr,E9KJZ5,E9KJZ5_ECHOC,Group III snake venom metalloproteinase,Echis ocellatus,99586,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1075,tr,E9KJY2,E9KJY2_ECHOC,Group III snake venom metalloproteinase,Echis ocellatus,99586,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),test
1076,tr,E9KJZ2,E9KJZ2_ECHOC,Group III snake venom metalloproteinase,Echis ocellatus,99586,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1077,tr,E9KJZ9,E9KJZ9_ECHOC,Group III snake venom metalloproteinase,Echis ocellatus,99586,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1078,tr,E9KJX8,E9KJX8_ECHOC,Group III snake venom metalloproteinase (Fragment),Echis ocellatus,99586,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1079,tr,E9KNB4,E9KNB4_ECHCS,Group III snake venom metalloproteinase,Echis carinatus sochureki,124223,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1080,tr,E9KJY0,E9KJY0_ECHOC,Group III snake venom metalloproteinase,Echis ocellatus,99586,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1081,tr,E9KJY8,E9KJY8_ECHOC,Group III snake venom metalloproteinase,Echis ocellatus,99586,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1082,tr,T1DJY5,T1DJY5_CROHD,Snake venom metalloproteinase (Type III) 2,Crotalus horridus,35024,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1083,tr,E9KJX6,E9KJX6_ECHOC,Group III snake venom metalloproteinase (Fragment),Echis ocellatus,99586,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),val
1084,tr,Q2UXQ1,Q2UXQ1_ECHOC,Group III snake venom metalloproteinase (Fragment),Echis ocellatus,99586,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1085,tr,Q2UXQ6,Q2UXQ6_ECHOC,Group III snake venom metalloproteinase,Echis ocellatus,99586,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1086,tr,B5G6F7,B5G6F7_DEMVE,Metalloproteinase,Demansia vestigiata,412038,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1087,tr,A0A8C7E2Y1,A0A8C7E2Y1_NAJNA,Disintegrin and metalloproteinase domain-containing protein 20-like,Naja naja,35670,3,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1088,tr,V8PF09,V8PF09_OPHHA,Disintegrin and metalloproteinase domain-containing protein 20 (Fragment),Ophiophagus hannah,8665,3,Clustered_Snake_Venom_Metalloproteinases(SVMP),val
1089,tr,V8NS25,V8NS25_OPHHA,Disintegrin and metalloproteinase domain-containing protein 19 (Fragment),Ophiophagus hannah,8665,3,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1090,tr,A0A8C6YFJ8,A0A8C6YFJ8_NAJNA,Disintegrin and metalloproteinase domain-containing protein 21-like,Naja naja,35670,3,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1091,tr,A0A8C6YBV3,A0A8C6YBV3_NAJNA,Disintegrin and metalloproteinase domain-containing protein 21-like,Naja naja,35670,3,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1092,tr,V8P5I5,V8P5I5_OPHHA,Disintegrin and metalloproteinase domain-containing protein 12 (Fragment),Ophiophagus hannah,8665,3,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1093,tr,E3UJL5,E3UJL5_BOTNU,MP_IIb1 SVMP (Fragment),Bothrops neuwiedi,95648,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1094,tr,R4G2Y9,R4G2Y9_9SAUR,SVMP-Hop-45 (Fragment),Hoplocephalus bungaroides,83403,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1095,tr,R4FJZ4,R4FJZ4_9SAUR,SVMP-Hop-15 (Fragment),Hoplocephalus bungaroides,83403,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1096,tr,J3SET7,J3SET7_CROAD,Matrix metalloproteinase-14,Crotalus adamanteus,8729,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1097,tr,T1DEB4,T1DEB4_CROHE,SVMP-CohPH-2,Crotalus helleri,8741,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),val
1098,tr,E3UJL2,E3UJL2_BOTNU,MP_III3 SVMP (Fragment),Bothrops neuwiedi,95648,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),test
1099,tr,E3UJM0,E3UJM0_BOTNU,MP_IIa SVMP (Fragment),Bothrops neuwiedi,95648,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1100,tr,E3UJL7,E3UJL7_BOTNU,MP_IIx1 SVMP (Fragment),Bothrops neuwiedi,95648,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1101,tr,R4G2I8,R4G2I8_9SAUR,SVMP-Pse-3 (Fragment),Pseudonaja modesta,340912,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),val
1102,tr,A0A6J1V117,A0A6J1V117_9SAUR,Zinc metalloproteinase-disintegrin-like NaMP,Notechis scutatus,8663,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1103,tr,A0A0A1WD01,A0A0A1WD01_ECHCO,Snake venom metalloproteinase P (Fragment),Echis coloratus,64175,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1104,tr,A0A6P9AUA9,A0A6P9AUA9_PANGU,Disintegrin and metalloproteinase domain-containing protein 9,Pantherophis guttatus,94885,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1105,tr,A0A0A1WDV1,A0A0A1WDV1_ECHCO,Snake venom metalloproteinase N (Fragment),Echis coloratus,64175,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1106,tr,A0A6J1VLY3,A0A6J1VLY3_9SAUR,Disintegrin and metalloproteinase domain-containing protein 9,Notechis scutatus,8663,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1107,tr,A0A9F5IU93,A0A9F5IU93_PYTBI,Disintegrin and metalloproteinase domain-containing protein 9 isoform X1,Python bivittatus,176946,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1108,tr,A0A6J1U832,A0A6J1U832_9SAUR,Disintegrin and metalloproteinase domain-containing protein 20-like,Notechis scutatus,8663,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1109,tr,A0A670XV66,A0A670XV66_PSETE,Disintegrin and metalloproteinase domain-containing protein 20-like,Pseudonaja textilis,8673,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1110,tr,A0A6J1U7E5,A0A6J1U7E5_9SAUR,Disintegrin and metalloproteinase domain-containing protein 21-like,Notechis scutatus,8663,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1111,tr,A0A9F2KW25,A0A9F2KW25_PYTBI,Disintegrin and metalloproteinase domain-containing protein 20-like,Python bivittatus,176946,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),test
1112,tr,E9JGG8,E9JGG8_ECHCS,Metalloproteinase (Fragment),Echis carinatus sochureki,124223,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),test
1113,tr,E9JGG4,E9JGG4_ECHCO,Metalloproteinase (Fragment),Echis coloratus,64175,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1114,tr,A0A6P9DJE7,A0A6P9DJE7_PANGU,Disintegrin and metalloproteinase domain-containing protein 12 isoform X1,Pantherophis guttatus,94885,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),val
1115,tr,A0A6P9D9D3,A0A6P9D9D3_PANGU,Disintegrin and metalloproteinase domain-containing protein 12 isoform X2,Pantherophis guttatus,94885,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1116,tr,E9JG53,E9JG53_ECHCS,Metalloproteinase (Fragment),Echis carinatus sochureki,124223,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1117,tr,E9JG84,E9JG84_ECHCO,Metalloproteinase,Echis coloratus,64175,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1118,tr,E9JGE9,E9JGE9_ECHCO,Metalloproteinase,Echis coloratus,64175,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1119,tr,E9JGH2,E9JGH2_ECHCS,Metalloproteinase,Echis carinatus sochureki,124223,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1120,tr,E9JGK8,E9JGK8_ECHPL,Metalloproteinase,Echis pyramidum leakeyi,38415,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1121,tr,E9JGH0,E9JGH0_ECHCS,Metalloproteinase,Echis carinatus sochureki,124223,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1122,tr,E9JGK3,E9JGK3_ECHPL,Metalloproteinase,Echis pyramidum leakeyi,38415,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1123,tr,A0A182C5P4,A0A182C5P4_9SAUR,Metalloproteinase (Fragment),Phalotris mertensi,1260334,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1124,tr,A0A182C5W1,A0A182C5W1_9SAUR,Metalloproteinase,Phalotris mertensi,1260334,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),val
1125,tr,E9JG33,E9JG33_ECHCS,Metalloproteinase,Echis carinatus sochureki,124223,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),val
1126,tr,E9JG97,E9JG97_ECHCO,Metalloproteinase,Echis coloratus,64175,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1127,tr,E9JG99,E9JG99_ECHCO,Metalloproteinase,Echis coloratus,64175,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1128,tr,E9JGJ9,E9JGJ9_ECHPL,Metalloproteinase,Echis pyramidum leakeyi,38415,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1129,tr,A0A0K8RZ12,A0A0K8RZ12_CROHD,Metalloproteinase (Type II) 1,Crotalus horridus,35024,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1130,tr,A0A175KDT7,A0A175KDT7_9SAUR,Metalloproteinase (Fragment),Phalotris mertensi,1260334,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1131,tr,A0A182C6B6,A0A182C6B6_9SAUR,Metalloproteinase,Phalotris mertensi,1260334,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),test
1132,tr,E9JG44,E9JG44_ECHCS,Metalloproteinase (Fragment),Echis carinatus sochureki,124223,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1133,tr,E9JG87,E9JG87_ECHCO,Metalloproteinase,Echis coloratus,64175,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),test
1134,tr,E9JG94,E9JG94_ECHCO,Metalloproteinase,Echis coloratus,64175,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1135,tr,E9JGA6,E9JGA6_ECHCO,Metalloproteinase (Fragment),Echis coloratus,64175,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1136,tr,E9JGB6,E9JGB6_ECHPL,Metalloproteinase (Fragment),Echis pyramidum leakeyi,38415,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1137,tr,E9JGC2,E9JGC2_ECHPL,Metalloproteinase (Fragment),Echis pyramidum leakeyi,38415,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1138,tr,E9JGC5,E9JGC5_ECHPL,Metalloproteinase (Fragment),Echis pyramidum leakeyi,38415,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1139,tr,E9JG90,E9JG90_ECHCO,Metalloproteinase,Echis coloratus,64175,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1140,tr,E9JG92,E9JG92_ECHCO,Metalloproteinase,Echis coloratus,64175,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1141,tr,E9JGA2,E9JGA2_ECHCO,Metalloproteinase,Echis coloratus,64175,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1142,tr,E9JGB0,E9JGB0_ECHCO,Metalloproteinase (Fragment),Echis coloratus,64175,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),test
1143,tr,E9JGC0,E9JGC0_ECHPL,Metalloproteinase,Echis pyramidum leakeyi,38415,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),val
1144,tr,Q9PT49,Q9PT49_9SAUR,Metalloproteinase (Fragment),Atractaspis andersonii,8600,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1145,tr,A0A194ATS7,A0A194ATS7_SISMB,Metalloproteinase type II 6b,Sistrurus miliarius barbouri,8759,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1146,tr,A0A9F5MSP1,A0A9F5MSP1_PYTBI,LOW QUALITY PROTEIN: disintegrin and metalloproteinase domain-containing protein 20-like,Python bivittatus,176946,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),test
1147,tr,A0A9F5J4G3,A0A9F5J4G3_PYTBI,Disintegrin and metalloproteinase domain-containing protein 17,Python bivittatus,176946,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),test
1148,tr,A0A098M208,A0A098M208_9SAUR,Metalloproteinase (Type III) 9a,Hypsiglena sp. JMG-2014,1550645,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1149,tr,A0A0B8RV81,A0A0B8RV81_9SAUR,Metalloproteinase (Type III) 3b,Philothamnus irregularis,1899461,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1150,tr,A0A346CM03,A0A346CM03_9SAUR,Metalloproteinase 18 (Fragment),Ahaetulla prasina,499056,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1151,tr,A0A8C5RIM3,A0A8C5RIM3_LATLA,Disintegrin and metalloproteinase domain-containing protein 15,Laticauda laticaudata,8630,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1152,tr,A0A346CM02,A0A346CM02_9SAUR,Metalloproteinase 7 (Fragment),Ahaetulla prasina,499056,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),val
1153,tr,A0A098M218,A0A098M218_9SAUR,Metalloproteinase (Type III) 3a,Hypsiglena sp. JMG-2014,1550645,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1154,tr,A0A098M214,A0A098M214_9SAUR,Metalloproteinase (Type III) 6a,Hypsiglena sp. JMG-2014,1550645,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1155,tr,A0A0B8RZW0,A0A0B8RZW0_9SAUR,Metalloproteinase (Type III) 4a,Philothamnus irregularis,1899461,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1156,tr,A0A194AS61,A0A194AS61_SISMB,Metalloproteinase type II 1,Sistrurus miliarius barbouri,8759,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1157,tr,A0A646QCC7,A0A646QCC7_9SAUR,Metalloproteinase type III,Thelotornis mossambicanus,1328036,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),test
1158,tr,A0A346CIB8,A0A346CIB8_SPISL,Metalloproteinase (Fragment),Spilotes sulphureus,1899469,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1159,tr,A0A182C5V7,A0A182C5V7_9SAUR,Metalloproteinase,Phalotris mertensi,1260334,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1160,tr,Q9PT47,Q9PT47_9SAUR,Metalloproteinase (Fragment),Atractaspis andersonii,8600,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1161,tr,Q9PT48,Q9PT48_ATREN,Metalloproteinase,Atractaspis engaddensis,1343144,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1162,tr,A0A2D4HNF7,A0A2D4HNF7_MICLE,72 kDa type IV collagenase,Micrurus lemniscatus lemniscatus,129467,3,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1163,tr,A0A194APN6,A0A194APN6_9SAUR,Metalloproteinase type III 3,Agkistrodon piscivorus,8715,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1164,tr,A0A1W7RJY8,A0A1W7RJY8_AGKCO,Metalloproteinase (Type II) 2,Agkistrodon contortrix contortrix,8713,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1165,tr,A0A194AS44,A0A194AS44_SISMB,Metalloproteinase type III 2,Sistrurus miliarius barbouri,8759,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),val
1166,tr,A0A194AQG5,A0A194AQG5_9SAUR,Metalloproteinase type III 12a,Agkistrodon piscivorus,8715,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1167,tr,A0A0F7YYV1,A0A0F7YYV1_MICFL,Metalloproteinase (Type III) 2b,Micrurus fulvius,8637,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1168,tr,A0A9F3QUN9,A0A9F3QUN9_PYTBI,Disintegrin and metalloproteinase domain-containing protein 10,Python bivittatus,176946,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1169,tr,Q4QT06,Q4QT06_BITAR,Metalloproteinase MP-2 (Fragment),Bitis arietans,8692,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1170,tr,V8P9I6,V8P9I6_OPHHA,Disintegrin and metalloproteinase domain-containing protein 17 (Fragment),Ophiophagus hannah,8665,3,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1171,tr,A0A098M219,A0A098M219_9SAUR,Metalloproteinase (Type III) 14b,Hypsiglena sp. JMG-2014,1550645,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1172,tr,A0A098M167,A0A098M167_9SAUR,Metalloproteinase (Type III) 11b,Hypsiglena sp. JMG-2014,1550645,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1173,tr,A0A1I9KNR6,A0A1I9KNR6_VIPAA,Metalloproteinase of class P-III MPIII-1,Vipera ammodytes ammodytes,8705,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1174,tr,A0A6B7FMR4,A0A6B7FMR4_VIPAA,Metalloproteinase of class P-III MPIII-4,Vipera ammodytes ammodytes,8705,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1175,tr,V8NL69,V8NL69_OPHHA,Disintegrin and metalloproteinase domain-containing protein 10 (Fragment),Ophiophagus hannah,8665,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1176,tr,A0AAW1BSW9,A0AAW1BSW9_CROAD,Matrix metalloproteinase-9,Crotalus adamanteus,8729,3,Clustered_Snake_Venom_Metalloproteinases(SVMP),test
1177,tr,A0AAW1AP29,A0AAW1AP29_CROAD,Disintegrin and metalloproteinase domain-containing protein 15,Crotalus adamanteus,8729,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1178,tr,V8PIE2,V8PIE2_OPHHA,Matrix metalloproteinase-19,Ophiophagus hannah,8665,3,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1179,tr,A0AAW1B0F2,A0AAW1B0F2_CROAD,Disintegrin and metalloproteinase domain-containing protein 9,Crotalus adamanteus,8729,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1180,tr,A0A223PK14,A0A223PK14_DABRR,Disintegrin and metalloproteinase domain-containing protein 11,Daboia russelii,8707,2,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1181,tr,A0AAW1B982,A0AAW1B982_CROAD,Disintegrin and metalloproteinase domain-containing protein 33,Crotalus adamanteus,8729,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),train
1182,tr,A0AAW1B012,A0AAW1B012_CROAD,Disintegrin and metalloproteinase domain-containing protein 32,Crotalus adamanteus,8729,4,Clustered_Snake_Venom_Metalloproteinases(SVMP),val
